hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
CHMP5,26942,multivesicular body sorting pathway,GO:0071985,biological process,15.0,4.0,7.693e-02,2.441e-02,2.425e-01,4.585e-02,8.668e-03,2.425e-01,7.887e-01,4.432e-02
CHMP5,26942,cellular response to lipopolysaccharide,GO:0071222,biological process,15.0,5.0,8.510e-02,4.692e-02,1.544e-01,4.261e-02,1.077e-02,1.686e-01,7.994e-01,3.440e-02
CHMP5,26942,cellular response to muramyl dipeptide,GO:0071225,biological process,15.0,4.0,1.190e-01,4.239e-02,3.343e-01,8.970e-02,1.623e-02,4.959e-01,7.042e-01,5.672e-02
CHMP5,26942,extracellular exosome,GO:0070062,cellular component,15.0,33.0,7.324e-02,2.475e-02,2.168e-01,2.174e-02,3.969e-03,1.191e-01,8.609e-01,3.623e-02
CHMP5,26942,cytosol,GO:0005829,cellular component,15.0,78.0,7.324e-02,2.475e-02,2.168e-01,4.850e-02,1.397e-02,1.684e-01,7.857e-01,3.452e-02
CHMP5,26942,cadherin binding,GO:0045296,molecular function,15.0,9.0,7.324e-02,2.475e-02,2.168e-01,3.510e-02,2.621e-03,4.701e-01,8.040e-01,5.552e-02
CHMP5,26942,protein binding,GO:0005515,molecular function,15.0,332.0,7.369e-02,2.455e-02,2.212e-01,5.155e-02,1.248e-02,2.130e-01,7.774e-01,3.928e-02
TPX2,1249,mitotic spindle assembly,GO:0090307,biological process,22.0,6.0,4.456e-02,2.792e-02,7.112e-02,1.679e-02,8.275e-03,3.407e-02,8.903e-01,1.203e-02
TPX2,1249,activation of protein kinase activity,GO:0032147,biological process,22.0,13.0,6.766e-02,2.573e-02,1.779e-01,6.052e-02,1.901e-02,1.927e-01,7.600e-01,3.497e-02
TPX2,1249,mitotic spindle,GO:0072686,cellular component,22.0,17.0,4.456e-02,2.792e-02,7.112e-02,1.510e-02,2.315e-03,9.852e-02,8.877e-01,3.059e-02
TPX2,1249,microtubule cytoskeleton,GO:0015630,cellular component,22.0,17.0,4.456e-02,2.792e-02,7.112e-02,2.355e-02,1.467e-02,3.782e-02,8.629e-01,1.023e-02
TPX2,1249,microtubule organizing center,GO:0005815,cellular component,22.0,16.0,4.456e-02,2.792e-02,7.112e-02,2.820e-02,1.693e-02,4.698e-02,8.460e-01,1.189e-02
TPX2,1249,spindle pole,GO:0000922,cellular component,22.0,15.0,4.456e-02,2.792e-02,7.112e-02,2.859e-02,5.212e-03,1.568e-01,8.359e-01,3.534e-02
TPX2,1249,intercellular bridge,GO:0045171,cellular component,22.0,25.0,4.630e-02,3.291e-02,6.516e-02,3.622e-02,3.084e-02,4.252e-02,8.215e-01,3.888e-03
TPX2,1249,nucleoplasm,GO:0005654,cellular component,22.0,74.0,4.630e-02,3.291e-02,6.516e-02,3.894e-02,2.322e-02,6.528e-02,8.129e-01,1.286e-02
TPX2,1249,importin-alpha family protein binding,GO:0061676,molecular function,22.0,2.0,1.725e-02,2.715e-03,1.096e-01,2.707e-03,9.633e-05,7.604e-02,9.571e-01,2.498e-02
TPX2,1249,protein kinase binding,GO:0019901,molecular function,22.0,32.0,4.456e-02,2.792e-02,7.112e-02,2.854e-02,1.682e-02,4.843e-02,8.449e-01,1.223e-02
TPX2,1249,protein binding,GO:0005515,molecular function,22.0,332.0,4.630e-02,3.291e-02,6.516e-02,4.373e-02,2.848e-02,6.715e-02,8.007e-01,1.146e-02
TGDS,20324,,,,nan,nan,,,,,,,,
RPL6,10362,cytoplasmic translation,GO:0002181,biological process,22.0,3.0,4.667e-02,2.163e-02,1.007e-01,2.258e-02,1.360e-02,3.751e-02,8.669e-01,1.151e-02
RPL6,10362,ribosomal large subunit assembly,GO:0000027,biological process,22.0,3.0,7.154e-02,1.904e-02,2.688e-01,6.754e-02,1.904e-02,2.396e-01,7.457e-01,3.973e-02
RPL6,10362,polysomal ribosome,GO:0042788,cellular component,22.0,2.0,4.257e-02,1.547e-02,1.171e-01,8.114e-03,5.634e-04,1.169e-01,9.169e-01,4.197e-02
RPL6,10362,focal adhesion,GO:0005925,cellular component,22.0,11.0,4.568e-02,2.009e-02,1.039e-01,1.774e-02,9.309e-03,3.382e-02,8.861e-01,1.286e-02
RPL6,10362,membrane,GO:0016020,cellular component,22.0,53.0,4.568e-02,2.009e-02,1.039e-01,1.801e-02,9.883e-03,3.283e-02,8.854e-01,1.198e-02
RPL6,10362,nucleus,GO:0005634,cellular component,22.0,151.0,4.938e-02,2.439e-02,9.995e-02,3.918e-02,2.348e-02,6.540e-02,8.122e-01,1.274e-02
RPL6,10362,cytosolic large ribosomal subunit,GO:0022625,cellular component,22.0,2.0,5.185e-02,1.503e-02,1.789e-01,2.957e-02,5.041e-03,1.735e-01,8.330e-01,4.243e-02
RPL6,10362,cytoplasmic ribonucleoprotein granule,GO:0036464,cellular component,22.0,12.0,5.453e-02,1.620e-02,1.835e-01,3.875e-02,9.128e-03,1.645e-01,8.090e-01,3.922e-02
RPL6,10362,RNA binding,GO:0003723,molecular function,22.0,63.0,4.257e-02,1.547e-02,1.171e-01,1.586e-02,1.910e-03,1.317e-01,8.814e-01,3.329e-02
RPL6,10362,cadherin binding,GO:0045296,molecular function,22.0,9.0,4.787e-02,2.316e-02,9.895e-02,3.520e-02,2.091e-02,5.927e-02,8.237e-01,1.310e-02
RPL6,10362,structural constituent of ribosome,GO:0003735,molecular function,22.0,3.0,7.142e-02,9.443e-03,5.402e-01,6.222e-02,6.510e-03,5.947e-01,7.437e-01,7.365e-02
MAPKAPK5,6889,positive regulation of telomere maintenance via telomerase,GO:0032212,biological process,22.0,6.0,4.755e-02,2.735e-02,8.264e-02,1.098e-02,3.633e-03,3.320e-02,9.153e-01,1.654e-02
MAPKAPK5,6889,Ras protein signal transduction,GO:0007265,biological process,22.0,12.0,4.764e-02,2.751e-02,8.253e-02,1.449e-02,6.799e-03,3.086e-02,9.003e-01,1.118e-02
MAPKAPK5,6889,positive regulation of telomere capping,GO:1904355,biological process,22.0,5.0,4.764e-02,2.751e-02,8.253e-02,1.621e-02,7.857e-03,3.345e-02,8.925e-01,1.355e-02
MAPKAPK5,6889,positive regulation of telomerase activity,GO:0051973,biological process,22.0,7.0,4.839e-02,2.861e-02,8.183e-02,1.368e-02,5.246e-03,3.568e-02,9.030e-01,1.457e-02
MAPKAPK5,6889,protein autophosphorylation,GO:0046777,biological process,22.0,12.0,5.603e-02,3.254e-02,9.646e-02,3.050e-02,1.821e-02,5.110e-02,8.382e-01,1.240e-02
MAPKAPK5,6889,peptidyl-serine phosphorylation,GO:0018105,biological process,22.0,13.0,5.603e-02,3.254e-02,9.646e-02,3.477e-02,1.412e-02,8.562e-02,8.234e-01,2.293e-02
MAPKAPK5,6889,intracellular signal transduction,GO:0035556,biological process,22.0,30.0,5.688e-02,3.215e-02,1.006e-01,2.946e-02,1.929e-02,4.499e-02,8.419e-01,9.971e-03
MAPKAPK5,6889,stress-induced premature senescence,GO:0090400,biological process,22.0,3.0,6.656e-02,6.211e-02,7.134e-02,4.722e-02,4.425e-02,5.039e-02,7.925e-01,1.706e-03
MAPKAPK5,6889,regulation of translation,GO:0006417,biological process,22.0,25.0,1.106e-01,2.717e-02,4.500e-01,1.086e-01,2.568e-02,4.594e-01,6.791e-01,5.316e-02
MAPKAPK5,6889,cytoplasm,GO:0005737,cellular component,22.0,69.0,7.086e-02,5.356e-02,9.374e-02,5.657e-02,4.684e-02,6.832e-02,7.718e-01,5.248e-03
MAPKAPK5,6889,nucleus,GO:0005634,cellular component,22.0,151.0,7.145e-02,5.251e-02,9.721e-02,5.954e-02,4.388e-02,8.080e-02,7.658e-01,8.635e-03
MAPKAPK5,6889,nucleoplasm,GO:0005654,cellular component,22.0,74.0,7.264e-02,5.204e-02,1.014e-01,6.650e-02,4.408e-02,1.003e-01,7.523e-01,1.218e-02
MAPKAPK5,6889,cytosol,GO:0005829,cellular component,22.0,78.0,7.353e-02,5.628e-02,9.607e-02,6.511e-02,5.005e-02,8.470e-02,7.551e-01,7.791e-03
MAPKAPK5,6889,calmodulin binding,GO:0005516,molecular function,22.0,2.0,4.015e-02,3.933e-02,4.099e-02,4.005e-03,1.594e-03,1.006e-02,9.636e-01,8.187e-03
MAPKAPK5,6889,p53 binding,GO:0002039,molecular function,22.0,5.0,4.024e-02,3.923e-02,4.127e-02,6.255e-03,1.626e-03,2.407e-02,9.446e-01,1.448e-02
MAPKAPK5,6889,mitogen-activated protein kinase binding,GO:0051019,molecular function,22.0,4.0,4.755e-02,2.735e-02,8.264e-02,8.251e-03,2.939e-03,2.316e-02,9.326e-01,1.142e-02
MAPKAPK5,6889,calmodulin-dependent protein kinase activity,GO:0004683,molecular function,22.0,5.0,5.688e-02,3.215e-02,1.006e-01,3.170e-02,1.850e-02,5.431e-02,8.346e-01,1.265e-02
MAPKAPK5,6889,calcium-dependent protein serine/threonine kinase activity,GO:0009931,molecular function,22.0,4.0,5.703e-02,3.207e-02,1.014e-01,3.663e-02,1.580e-02,8.496e-02,8.185e-01,2.063e-02
MAPKAPK5,6889,protein serine/threonine kinase activity,GO:0004674,molecular function,22.0,34.0,5.949e-02,3.859e-02,9.171e-02,3.883e-02,2.418e-02,6.236e-02,8.134e-01,1.189e-02
MAPKAPK5,6889,protein binding,GO:0005515,molecular function,22.0,332.0,7.546e-02,6.086e-02,9.356e-02,7.162e-02,6.246e-02,8.213e-02,7.435e-01,4.098e-03
ZNF302,13848,,,,nan,nan,,,,,,,,
BIRC5,593,mitotic spindle assembly,GO:0090307,biological process,45.0,6.0,3.942e-02,3.836e-02,4.051e-02,1.411e-02,5.426e-03,3.671e-02,9.007e-01,1.492e-02
BIRC5,593,negative regulation of apoptotic process,GO:0043066,biological process,45.0,31.0,4.415e-02,3.085e-02,6.320e-02,2.653e-02,1.093e-02,6.437e-02,8.506e-01,2.100e-02
BIRC5,593,sensory perception of sound,GO:0007605,biological process,45.0,4.0,4.415e-02,3.085e-02,6.320e-02,2.741e-02,1.582e-02,4.749e-02,8.488e-01,1.302e-02
BIRC5,593,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0043154,biological process,45.0,7.0,4.514e-02,2.926e-02,6.962e-02,2.017e-02,3.589e-03,1.133e-01,8.670e-01,3.757e-02
BIRC5,593,protein-containing complex localization,GO:0031503,biological process,45.0,15.0,4.514e-02,2.926e-02,6.962e-02,3.098e-02,1.125e-02,8.535e-02,8.349e-01,2.534e-02
BIRC5,593,protein phosphorylation,GO:0006468,biological process,45.0,33.0,4.699e-02,3.530e-02,6.255e-02,3.751e-02,2.204e-02,6.385e-02,8.169e-01,1.320e-02
BIRC5,593,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,45.0,41.0,5.220e-02,4.725e-02,5.766e-02,4.421e-02,3.205e-02,6.100e-02,7.998e-01,8.575e-03
BIRC5,593,midbody,GO:0030496,cellular component,45.0,26.0,4.234e-02,3.258e-02,5.501e-02,1.905e-02,5.462e-03,6.647e-02,8.764e-01,2.538e-02
BIRC5,593,chromosome passenger complex,GO:0032133,cellular component,45.0,4.0,4.266e-02,3.350e-02,5.432e-02,2.321e-02,1.373e-02,3.924e-02,8.643e-01,1.202e-02
BIRC5,593,spindle microtubule,GO:0005876,cellular component,45.0,11.0,4.403e-02,3.106e-02,6.241e-02,2.365e-02,2.201e-02,2.541e-02,8.634e-01,1.603e-03
BIRC5,593,condensed chromosome kinetochore,GO:0000777,cellular component,45.0,6.0,4.415e-02,3.085e-02,6.320e-02,1.855e-02,8.669e-03,3.967e-02,8.818e-01,1.576e-02
BIRC5,593,"chromosome, centromeric region",GO:0000775,cellular component,45.0,8.0,4.415e-02,3.085e-02,6.320e-02,2.601e-02,1.030e-02,6.571e-02,8.515e-01,1.977e-02
BIRC5,593,cytoplasm,GO:0005737,cellular component,45.0,69.0,4.492e-02,2.829e-02,7.131e-02,2.539e-02,7.462e-03,8.640e-02,8.522e-01,2.775e-02
BIRC5,593,cytosol,GO:0005829,cellular component,45.0,78.0,4.492e-02,2.829e-02,7.132e-02,2.724e-02,7.293e-03,1.017e-01,8.448e-01,3.014e-02
BIRC5,593,nucleus,GO:0005634,cellular component,45.0,151.0,4.503e-02,2.812e-02,7.210e-02,2.859e-02,7.040e-03,1.161e-01,8.393e-01,3.211e-02
BIRC5,593,nuclear chromosome,GO:0000228,cellular component,45.0,7.0,5.031e-02,3.327e-02,7.608e-02,3.959e-02,2.389e-02,6.562e-02,8.113e-01,1.287e-02
BIRC5,593,chaperone binding,GO:0051087,molecular function,45.0,3.0,3.942e-02,3.836e-02,4.051e-02,8.035e-03,3.347e-03,1.929e-02,9.341e-01,9.563e-03
BIRC5,593,identical protein binding,GO:0042802,molecular function,45.0,20.0,3.942e-02,3.836e-02,4.051e-02,1.306e-02,6.558e-03,2.601e-02,9.076e-01,1.022e-02
BIRC5,593,protein binding,GO:0005515,molecular function,45.0,332.0,4.503e-02,2.812e-02,7.210e-02,2.863e-02,5.996e-03,1.367e-01,8.376e-01,3.472e-02
BIRC5,593,Ran GTPase binding,GO:0008536,molecular function,45.0,3.0,4.704e-02,3.454e-02,6.405e-02,2.899e-02,1.122e-02,7.492e-02,8.414e-01,2.156e-02
BIRC5,593,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,GO:0043027,molecular function,45.0,3.0,4.724e-02,2.623e-02,8.508e-02,2.211e-02,3.246e-03,1.506e-01,8.574e-01,4.339e-02
BIRC5,593,enzyme binding,GO:0019899,molecular function,45.0,33.0,5.779e-02,2.735e-02,1.221e-01,4.759e-02,1.536e-02,1.475e-01,7.884e-01,3.079e-02
MAEA,13731,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161,biological process,18.0,17.0,9.222e-02,3.416e-02,2.490e-01,3.689e-02,4.966e-03,2.741e-01,8.086e-01,5.447e-02
MAEA,13731,negative regulation of apoptotic process,GO:0043066,biological process,18.0,31.0,9.371e-02,3.330e-02,2.637e-01,4.366e-02,5.664e-03,3.365e-01,7.897e-01,5.821e-02
MAEA,13731,ubiquitin-dependent protein catabolic process,GO:0006511,biological process,18.0,9.0,1.183e-01,8.493e-02,1.648e-01,5.173e-02,2.033e-02,1.317e-01,7.800e-01,2.465e-02
MAEA,13731,negative regulation of myeloid cell apoptotic process,GO:0033033,biological process,18.0,7.0,1.323e-01,9.950e-02,1.758e-01,1.050e-01,6.696e-02,1.646e-01,6.923e-01,1.543e-02
MAEA,13731,cell adhesion,GO:0007155,biological process,18.0,11.0,2.185e-01,1.224e-01,3.900e-01,2.185e-01,1.224e-01,3.900e-01,5.737e-01,2.637e-02
MAEA,13731,ubiquitin ligase complex,GO:0000151,cellular component,18.0,13.0,8.604e-02,3.748e-02,1.975e-01,2.152e-02,1.399e-02,3.311e-02,8.712e-01,8.930e-03
MAEA,13731,actomyosin contractile ring,GO:0005826,cellular component,18.0,5.0,8.604e-02,3.748e-02,1.975e-01,2.267e-02,1.338e-02,3.843e-02,8.660e-01,1.136e-02
MAEA,13731,cytoskeleton,GO:0005856,cellular component,18.0,12.0,8.646e-02,3.742e-02,1.998e-01,2.389e-02,8.616e-03,6.622e-02,8.589e-01,2.116e-02
MAEA,13731,GID complex,GO:0034657,cellular component,18.0,2.0,9.388e-02,3.518e-02,2.506e-01,2.204e-02,2.827e-03,1.718e-01,8.559e-01,4.650e-02
MAEA,13731,integral component of plasma membrane,GO:0005887,cellular component,18.0,10.0,1.031e-01,3.330e-02,3.192e-01,5.707e-02,1.268e-02,2.568e-01,7.650e-01,4.158e-02
MAEA,13731,spindle,GO:0005819,cellular component,18.0,15.0,1.094e-01,5.253e-02,2.278e-01,4.401e-02,3.156e-02,6.138e-02,8.003e-01,8.974e-03
MAEA,13731,cytoplasm,GO:0005737,cellular component,18.0,69.0,1.323e-01,9.950e-02,1.758e-01,1.128e-01,8.755e-02,1.453e-01,6.826e-01,8.804e-03
MAEA,13731,nucleoplasm,GO:0005654,cellular component,18.0,74.0,1.323e-01,9.950e-02,1.758e-01,1.129e-01,8.062e-02,1.580e-01,6.823e-01,1.163e-02
MAEA,13731,nucleus,GO:0005634,cellular component,18.0,151.0,1.323e-01,9.950e-02,1.758e-01,1.151e-01,8.706e-02,1.522e-01,6.797e-01,9.842e-03
MAEA,13731,nuclear matrix,GO:0016363,cellular component,18.0,6.0,1.344e-01,9.820e-02,1.840e-01,1.186e-01,8.497e-02,1.656e-01,6.751e-01,1.160e-02
MAEA,13731,ubiquitin-protein transferase activity,GO:0004842,molecular function,18.0,11.0,1.006e-01,3.381e-02,2.995e-01,4.893e-02,1.204e-02,1.989e-01,7.839e-01,3.624e-02
MAEA,13731,actin binding,GO:0003779,molecular function,18.0,7.0,1.291e-01,1.005e-01,1.659e-01,9.833e-02,6.628e-02,1.459e-01,7.016e-01,1.294e-02
RAB11FIP3,17224,endocytic recycling,GO:0032456,biological process,22.0,4.0,4.373e-02,2.082e-02,9.187e-02,1.389e-02,3.849e-03,5.015e-02,8.985e-01,2.298e-02
RAB11FIP3,17224,negative regulation of adiponectin secretion,GO:0070164,biological process,22.0,6.0,4.805e-02,2.551e-02,9.048e-02,2.585e-02,6.805e-03,9.820e-02,8.489e-01,2.868e-02
RAB11FIP3,17224,regulation of cytokinesis,GO:0032465,biological process,22.0,12.0,4.911e-02,2.762e-02,8.730e-02,2.211e-02,1.534e-02,3.188e-02,8.690e-01,7.704e-03
RAB11FIP3,17224,endocytic vesicle,GO:0030139,cellular component,22.0,6.0,2.966e-02,1.695e-02,5.190e-02,4.328e-03,1.306e-03,1.434e-02,9.602e-01,1.183e-02
RAB11FIP3,17224,recycling endosome membrane,GO:0055038,cellular component,22.0,2.0,2.966e-02,1.695e-02,5.190e-02,7.576e-03,2.480e-03,2.315e-02,9.362e-01,1.306e-02
RAB11FIP3,17224,endosome,GO:0005768,cellular component,22.0,14.0,3.122e-02,2.123e-02,4.591e-02,7.772e-03,4.453e-03,1.356e-02,9.363e-01,6.469e-03
RAB11FIP3,17224,recycling endosome,GO:0055037,cellular component,22.0,8.0,3.390e-02,1.432e-02,8.022e-02,9.362e-03,2.555e-03,3.431e-02,9.247e-01,1.568e-02
RAB11FIP3,17224,microtubule organizing center,GO:0005815,cellular component,22.0,16.0,4.911e-02,2.762e-02,8.730e-02,2.459e-02,1.493e-02,4.051e-02,8.590e-01,1.145e-02
RAB11FIP3,17224,intracellular membrane-bounded organelle,GO:0043231,cellular component,22.0,40.0,5.029e-02,2.998e-02,8.437e-02,3.121e-02,1.358e-02,7.176e-02,8.348e-01,2.056e-02
RAB11FIP3,17224,centrosome,GO:0005813,cellular component,22.0,31.0,5.114e-02,2.907e-02,8.996e-02,3.044e-02,1.683e-02,5.505e-02,8.386e-01,1.383e-02
RAB11FIP3,17224,cleavage furrow,GO:0032154,cellular component,22.0,5.0,5.411e-02,3.213e-02,9.112e-02,3.859e-02,1.845e-02,8.071e-02,8.133e-01,1.913e-02
RAB11FIP3,17224,midbody,GO:0030496,cellular component,22.0,26.0,6.464e-02,5.953e-02,7.019e-02,4.788e-02,4.161e-02,5.510e-02,7.910e-01,3.781e-03
RAB11FIP3,17224,intercellular bridge,GO:0045171,cellular component,22.0,25.0,8.572e-02,6.607e-02,1.112e-01,7.695e-02,5.275e-02,1.123e-01,7.341e-01,1.144e-02
RAB11FIP3,17224,nucleoplasm,GO:0005654,cellular component,22.0,74.0,9.159e-02,6.349e-02,1.321e-01,8.668e-02,5.590e-02,1.344e-01,7.184e-01,1.377e-02
RAB11FIP3,17224,dynein light intermediate chain binding,GO:0051959,molecular function,22.0,3.0,2.966e-02,1.695e-02,5.190e-02,7.424e-03,2.169e-03,2.542e-02,9.362e-01,1.502e-02
RAB11FIP3,17224,ADP-ribosylation factor binding,GO:0030306,molecular function,22.0,2.0,4.447e-02,3.251e-02,6.081e-02,1.969e-02,1.167e-02,3.322e-02,8.786e-01,1.085e-02
RAB11FIP3,17224,Rab GTPase binding,GO:0017137,molecular function,22.0,6.0,5.003e-02,2.661e-02,9.409e-02,2.399e-02,4.314e-03,1.334e-01,8.515e-01,3.240e-02
RAB11FIP3,17224,protein homodimerization activity,GO:0042803,molecular function,22.0,15.0,8.245e-02,6.828e-02,9.956e-02,7.283e-02,6.163e-02,8.607e-02,7.414e-01,4.972e-03
RAB11FIP3,17224,protein binding,GO:0005515,molecular function,22.0,332.0,1.063e-01,8.477e-02,1.333e-01,1.043e-01,7.805e-02,1.394e-01,6.936e-01,9.668e-03
KIF4A,13339,mitotic spindle organization,GO:0007052,biological process,21.0,12.0,5.010e-02,2.847e-02,8.815e-02,1.388e-02,1.120e-02,1.720e-02,9.056e-01,3.485e-03
KIF4A,13339,mitotic cytokinesis,GO:0000281,biological process,21.0,12.0,5.024e-02,2.855e-02,8.842e-02,2.534e-02,8.641e-03,7.433e-02,8.530e-01,2.260e-02
KIF4A,13339,mitotic spindle midzone assembly,GO:0051256,biological process,21.0,6.0,5.024e-02,2.855e-02,8.842e-02,2.652e-02,1.684e-02,4.179e-02,8.522e-01,1.049e-02
KIF4A,13339,microtubule-based movement,GO:0007018,biological process,21.0,21.0,5.262e-02,2.912e-02,9.508e-02,3.801e-02,1.791e-02,8.066e-02,8.149e-01,1.943e-02
KIF4A,13339,microtubule,GO:0005874,cellular component,21.0,22.0,5.010e-02,2.847e-02,8.815e-02,2.014e-02,8.219e-03,4.935e-02,8.748e-01,1.903e-02
KIF4A,13339,kinesin complex,GO:0005871,cellular component,21.0,16.0,5.024e-02,2.855e-02,8.842e-02,2.375e-02,1.401e-02,4.028e-02,8.621e-01,1.189e-02
KIF4A,13339,midbody,GO:0030496,cellular component,21.0,26.0,5.322e-02,2.542e-02,1.114e-01,2.883e-02,7.858e-03,1.058e-01,8.400e-01,3.157e-02
KIF4A,13339,membrane,GO:0016020,cellular component,21.0,53.0,5.322e-02,2.542e-02,1.114e-01,4.001e-02,1.577e-02,1.015e-01,8.089e-01,2.464e-02
KIF4A,13339,intercellular bridge,GO:0045171,cellular component,21.0,25.0,5.322e-02,2.542e-02,1.114e-01,4.273e-02,2.034e-02,8.980e-02,8.024e-01,1.969e-02
KIF4A,13339,nucleoplasm,GO:0005654,cellular component,21.0,74.0,5.807e-02,2.470e-02,1.365e-01,5.241e-02,1.758e-02,1.562e-01,7.777e-01,2.947e-02
KIF4A,13339,microtubule motor activity,GO:0003777,molecular function,21.0,13.0,5.010e-02,2.847e-02,8.815e-02,1.471e-02,8.516e-03,2.540e-02,9.006e-01,9.370e-03
KIF4A,13339,microtubule binding,GO:0008017,molecular function,21.0,22.0,5.010e-02,2.847e-02,8.815e-02,1.939e-02,7.197e-03,5.226e-02,8.770e-01,2.011e-02
KIF4A,13339,ATPase activity,GO:0016887,molecular function,21.0,14.0,5.114e-02,2.758e-02,9.483e-02,3.750e-02,2.416e-02,5.822e-02,8.171e-01,1.086e-02
KIF4A,13339,protein binding,GO:0005515,molecular function,21.0,332.0,6.356e-02,3.465e-02,1.166e-01,6.188e-02,3.281e-02,1.167e-01,7.601e-01,1.872e-02
ORC6,17151,negative regulation of cell division,GO:0051782,biological process,16.0,9.0,6.081e-02,3.078e-02,1.201e-01,2.835e-02,8.034e-03,1.000e-01,8.424e-01,3.114e-02
ORC6,17151,DNA replication initiation,GO:0006270,biological process,16.0,4.0,6.995e-02,3.434e-02,1.425e-01,5.338e-02,1.050e-02,2.715e-01,7.721e-01,4.277e-02
ORC6,17151,nuclear origin of replication recognition complex,GO:0005664,cellular component,16.0,2.0,3.284e-02,1.828e-02,5.899e-02,6.579e-03,5.139e-03,8.422e-03,9.444e-01,2.686e-03
ORC6,17151,origin recognition complex,GO:0000808,cellular component,16.0,4.0,3.284e-02,1.828e-02,5.899e-02,6.755e-03,1.881e-03,2.426e-02,9.406e-01,1.513e-02
ORC6,17151,membrane,GO:0016020,cellular component,16.0,53.0,6.871e-02,3.700e-02,1.276e-01,4.918e-02,1.980e-02,1.222e-01,7.858e-01,2.477e-02
ORC6,17151,nucleus,GO:0005634,cellular component,16.0,151.0,6.871e-02,3.700e-02,1.276e-01,5.110e-02,2.962e-02,8.815e-02,7.830e-01,1.492e-02
ORC6,17151,fibrillar center,GO:0001650,cellular component,16.0,9.0,6.871e-02,3.700e-02,1.276e-01,5.391e-02,2.169e-02,1.340e-01,7.755e-01,2.500e-02
ORC6,17151,DNA replication origin binding,GO:0003688,molecular function,16.0,4.0,5.336e-02,4.488e-02,6.344e-02,2.750e-02,1.166e-02,6.488e-02,8.471e-01,2.055e-02
ORC6,17151,protein binding,GO:0005515,molecular function,16.0,332.0,7.113e-02,3.694e-02,1.369e-01,6.721e-02,3.848e-02,1.174e-01,7.505e-01,1.606e-02
MFSD11,25458,,,,nan,nan,,,,,,,,
CDC6,1744,mitotic cell cycle,GO:0000278,biological process,23.0,13.0,4.418e-02,2.408e-02,8.108e-02,1.856e-02,4.254e-03,8.102e-02,8.764e-01,3.112e-02
CDC6,1744,positive regulation of chromosome segregation,GO:0051984,biological process,23.0,8.0,4.507e-02,2.626e-02,7.735e-02,2.578e-02,1.567e-02,4.240e-02,8.546e-01,1.134e-02
CDC6,1744,regulation of mitotic metaphase/anaphase transition,GO:0030071,biological process,23.0,7.0,4.507e-02,2.626e-02,7.735e-02,2.828e-02,2.533e-02,3.157e-02,8.460e-01,2.698e-03
CDC6,1744,mitotic DNA replication checkpoint,GO:0033314,biological process,23.0,4.0,4.507e-02,2.626e-02,7.735e-02,2.939e-02,1.993e-02,4.335e-02,8.423e-01,9.178e-03
CDC6,1744,positive regulation of cytokinesis,GO:0032467,biological process,23.0,16.0,4.880e-02,2.186e-02,1.090e-01,2.132e-02,4.792e-03,9.486e-02,8.643e-01,2.942e-02
CDC6,1744,spindle pole,GO:0000922,cellular component,23.0,15.0,5.268e-02,1.926e-02,1.441e-01,3.058e-02,5.199e-03,1.799e-01,8.291e-01,3.852e-02
CDC6,1744,spindle midzone,GO:0051233,cellular component,23.0,8.0,5.278e-02,1.919e-02,1.451e-01,3.123e-02,3.446e-03,2.831e-01,8.210e-01,4.700e-02
CDC6,1744,nucleus,GO:0005634,cellular component,23.0,151.0,5.809e-02,2.152e-02,1.568e-01,4.577e-02,1.052e-02,1.991e-01,7.909e-01,3.738e-02
